"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
2 "Walking_UpStairs" 0.2858303 -0.0046677341 -0.15274602 -0.43339946 0.0097299042 0.12086668 0.64075158 -0.3158319 -0.57662419 -0.95940269 -0.92042447 -0.92126087 0.05501412 -0.098409077 0.051426353 -0.34824147 -0.25989845 -0.44678596 -0.036251737 -0.057129057 0.19114466 -0.30550495 -0.59963467 -0.016291335 0.051506525 -0.0099296952 -0.18090605 -0.33258404 -0.59939416 -0.54532258 -0.15994137 -0.20722506 -0.15994137 -0.20722506 -0.33935726 -0.25538236 -0.21613981 -0.38165852 -0.54453173 -0.51168257 -0.40394565 -0.15367879 -0.17816868 -0.44536154 0.024327892 0.18045186 -0.32829662 -0.2732789 -0.41471855 -0.43273042 -0.29682256 -0.47590221 -0.21139445 -0.54760073 -0.19149252 -0.33752095 -0.63833843 -0.055232717 -0.2479414 -0.30824475 -0.27808454 -0.2322073 -0.44472906 -0.44415063 -0.52033839 -0.53353526
2 "Walking_UpStairs" 0.23646561 -0.036365249 -0.11386168 -0.43200142 0.068415294 0.18134568 0.64255272 -0.30903852 -0.58994387 -0.96856465 -0.94705491 -0.96089345 0.092273089 0.2092229 0.3256459 -0.33030442 -0.24755899 -0.41127912 0.10591492 -0.11774643 -0.056304219 -0.26966781 -0.41500081 0.14710849 -0.1735293 -0.011748698 -0.16336647 -0.41359228 -0.49616106 -0.49902768 -0.11619563 -0.22029569 -0.11619563 -0.22029569 -0.29715295 -0.2750547 -0.082389128 -0.29177205 -0.49510696 -0.47313281 -0.38085857 -0.13852726 -0.0060054807 -0.45340518 0.09778719 0.18773127 -0.33068414 -0.31112963 -0.34259314 -0.39142283 -0.22740255 -0.47916887 -0.25801394 -0.3777736 -0.090588999 -0.28118949 -0.44339184 0.10998712 -0.13349481 -0.39495235 -0.21923681 -0.35822931 -0.37787157 -0.35462992 -0.46888293 -0.51606463
2 "Walking_UpStairs" 0.2388571 -0.022813178 -0.023382587 -0.36521137 0.12196469 0.27942746 0.63954655 -0.316077 -0.59421834 -0.98548506 -0.96118486 -0.96972536 0.35148692 -0.08567951 0.18262859 -0.14386313 -0.16039531 -0.32695767 -0.064616931 0.018642616 0.43326559 -0.26781401 -0.35678252 0.21778803 -0.54904425 -0.050736981 -0.036613569 -0.44340335 -0.41234125 -0.44960157 -0.034947423 -0.16991946 -0.034947423 -0.16991946 -0.17440367 -0.090862547 -0.035201447 -0.28430023 -0.44214219 -0.41635985 -0.27045425 0.016039784 0.051454386 -0.40662324 0.10440521 0.29809736 -0.19897646 -0.18746585 -0.27414611 -0.16164704 -0.18779512 -0.37678067 -0.078324583 -0.32540894 -0.052124648 -0.32792685 -0.3815219 0.18259833 -0.092305608 -0.34608055 -0.068503103 -0.12618142 -0.36410874 -0.35207891 -0.44219048 -0.42336809
2 "Walking_UpStairs" 0.29475553 -0.062461304 -0.098216739 -0.34754129 0.086078712 0.26997875 0.64065484 -0.31349186 -0.59352679 -0.97735465 -0.96847374 -0.97169365 0.21031433 -0.34366805 -0.41244998 -0.094689772 -0.21299728 -0.31485266 -0.36695342 0.1437073 0.71995704 -0.38790194 -0.43330654 -0.088526827 -0.34754027 -0.064284746 -0.54479702 -0.38155208 -0.43794488 -0.46386237 -0.038048798 -0.17467721 -0.038048798 -0.17467721 -0.17703433 -0.029999507 -0.11751865 -0.28858124 -0.45290861 -0.41179548 -0.24099963 0.046964754 0.001494702 -0.3946067 0.038035251 0.3076523 -0.11371855 -0.21773503 -0.3033807 -0.15589212 -0.26430594 -0.32410456 -0.22421593 -0.36739659 -0.095407463 -0.43980569 -0.48223368 -0.16949571 -0.065237963 -0.37153064 -0.052766145 -0.0081459082 -0.34048211 -0.37478498 -0.42210835 -0.43892724
2 "Standing" 0.21881237 -0.055128494 -0.015740984 -0.95067454 -0.87637081 -0.63729162 0.90750709 -0.31830538 0.18769243 -0.92059907 -0.90819117 -0.53542919 0.10902814 -0.011782296 -0.24936737 -0.93573341 -0.89956202 -0.94032438 0.086919127 -0.092992248 0.076377839 -0.86201486 -0.91881509 -0.90327519 -0.13887995 -0.078210298 0.0052297241 -0.87074447 -0.94420858 -0.91693186 -0.81900561 -0.73341148 -0.81900561 -0.73341148 -0.93072763 -0.9103685 -0.84216556 -0.8085901 -0.93713454 -0.89663666 -0.94000673 -0.87951813 -0.71823553 -0.95551924 -0.88150808 -0.6234357 -0.9360501 -0.90617068 -0.92583451 -0.94119737 -0.89877833 -0.95537329 -0.82172165 -0.91331971 -0.87389893 -0.87476003 -0.92290806 -0.92397057 -0.78755193 -0.7475056 -0.91376897 -0.9048408 -0.85107229 -0.81413115 -0.90369827 -0.89455985
2 "Standing" 0.28767511 -0.030786823 -0.17259261 -0.97634977 -0.92261331 -0.96504533 0.89032532 -0.33884512 0.22398067 -0.97331245 -0.945376 -0.89630326 0.085713596 0.044571517 -0.0056451498 -0.96402369 -0.9266669 -0.98312136 0.00063308606 -0.15756564 0.15283483 -0.92219833 -0.96759124 -0.95828025 -0.12005456 -0.043941868 -0.04279177 -0.94808849 -0.97470565 -0.96866771 -0.9305174 -0.95115908 -0.9305174 -0.95115908 -0.96431469 -0.94490442 -0.91837107 -0.91446566 -0.97238234 -0.96018801 -0.97045525 -0.91620716 -0.97463704 -0.9790959 -0.93016736 -0.96151418 -0.96528129 -0.93144122 -0.9792399 -0.96580875 -0.92610957 -0.98586578 -0.91585854 -0.96556778 -0.95318418 -0.92455883 -0.96906452 -0.96381124 -0.94897344 -0.95899306 -0.94758746 -0.94009385 -0.93589587 -0.91540748 -0.96708576 -0.95455439
2 "Standing" 0.28732862 -0.030313825 -0.16753742 -0.99202894 -0.97321502 -0.97159625 0.89290785 -0.34863129 0.19662293 -0.97995806 -0.98290358 -0.89063527 0.065552306 0.0090483283 0.024394001 -0.99408748 -0.98435134 -0.98768798 -0.031579083 -0.13008757 0.15526297 -0.97116084 -0.9761051 -0.97535232 -0.10368531 -0.031388065 -0.071393145 -0.98930501 -0.99270224 -0.99254507 -0.94762367 -0.9653097 -0.94762367 -0.9653097 -0.98926809 -0.99242834 -0.95437813 -0.95831863 -0.99229376 -0.99420439 -0.99101713 -0.9775068 -0.97877599 -0.99239237 -0.97164451 -0.96877232 -0.99357807 -0.98237348 -0.9863037 -0.99530267 -0.98843474 -0.9874999 -0.97502209 -0.98002119 -0.97362032 -0.97048555 -0.97396106 -0.97807206 -0.97345461 -0.96513214 -0.99119654 -0.99319419 -0.97244099 -0.95671879 -0.99359092 -0.99526468
2 "Standing" 0.27273142 -0.028275581 -0.12707511 -0.99619281 -0.965002 -0.93402533 0.89607129 -0.35656824 0.17396375 -0.99643688 -0.96766096 -0.93331328 0.076564628 0.025997598 0.02048294 -0.9931134 -0.98218312 -0.98358199 -0.036293119 -0.091957333 0.12708226 -0.99001505 -0.97585238 -0.97071251 -0.096603543 -0.046026635 -0.049628972 -0.992172 -0.99021702 -0.98321387 -0.96286027 -0.96330507 -0.96286027 -0.96330507 -0.98742203 -0.98666896 -0.9735813 -0.96694023 -0.99146426 -0.98795577 -0.99484252 -0.97325547 -0.96209226 -0.99688076 -0.96218021 -0.92464907 -0.99294324 -0.9830441 -0.98233596 -0.9939418 -0.98233209 -0.98319098 -0.98837688 -0.97927241 -0.97310729 -0.99046342 -0.97396204 -0.97241094 -0.97508372 -0.96182826 -0.98690045 -0.98482093 -0.97886492 -0.96522959 -0.98865388 -0.98742298
2 "Standing" 0.2758409 -0.018403826 -0.10282253 -0.9946609 -0.98033928 -0.96721807 0.89473752 -0.36285698 0.16721705 -0.9958286 -0.99090506 -0.98223728 0.077613928 0.020514912 0.024477729 -0.99105963 -0.97912042 -0.98307024 -0.034606081 -0.060370918 0.091577409 -0.99293932 -0.97518266 -0.97196925 -0.097874062 -0.033210307 -0.067687199 -0.99289778 -0.98824664 -0.97720395 -0.98478083 -0.98061109 -0.98478083 -0.98061109 -0.98557926 -0.98565926 -0.97896092 -0.97415486 -0.98942562 -0.98504523 -0.99316894 -0.9768532 -0.97158 -0.99536804 -0.98258908 -0.96626774 -0.99128849 -0.98054988 -0.9809757 -0.99156376 -0.97879122 -0.98362373 -0.99060276 -0.97851715 -0.97012152 -0.99364036 -0.97333862 -0.97503565 -0.97962981 -0.98321177 -0.98540283 -0.98449166 -0.97764078 -0.97593701 -0.98782169 -0.98232507
2 "Standing" 0.27860714 -0.010041872 -0.088410143 -0.99380749 -0.97494691 -0.95814189 0.8942283 -0.36264534 0.17066026 -0.99849359 -0.99171737 -0.98143966 0.070650101 0.0060952775 0.0046715771 -0.98676613 -0.97926154 -0.98943915 -0.032911805 -0.048613403 0.075198364 -0.98605556 -0.97984798 -0.97699503 -0.098083829 -0.025206784 -0.076064365 -0.98893725 -0.99152192 -0.98357985 -0.97482993 -0.97135362 -0.97482993 -0.97135362 -0.98700058 -0.98696706 -0.97779412 -0.97678638 -0.99075167 -0.98969944 -0.99064999 -0.9762647 -0.97700394 -0.99560848 -0.9747201 -0.9510527 -0.98742566 -0.97925417 -0.98561554 -0.98714998 -0.98075504 -0.99244235 -0.98403685 -0.98049237 -0.96849324 -0.98663427 -0.97948565 -0.98269951 -0.97834452 -0.97080022 -0.98615559 -0.98679526 -0.97668005 -0.98076873 -0.98926324 -0.99066549
2 "Standing" 0.27627058 -0.0072991585 -0.080292541 -0.99431265 -0.97201406 -0.96850889 0.89440512 -0.35756713 0.17967315 -0.99877324 -0.9758443 -0.94451807 0.077936685 0.015775734 -0.022919675 -0.98738171 -0.97657504 -0.99088158 -0.029709642 -0.067204394 0.080348049 -0.98459296 -0.986487 -0.98194466 -0.095247766 -0.047188007 -0.045642131 -0.98758204 -0.99453901 -0.99104626 -0.97137593 -0.97402389 -0.97137593 -0.97402389 -0.98663206 -0.98797188 -0.98415914 -0.98119789 -0.99259023 -0.99418407 -0.99180925 -0.97192939 -0.9777573 -0.99567416 -0.97272781 -0.96489126 -0.98788289 -0.976275 -0.98935312 -0.98789544 -0.97866119 -0.99091425 -0.98308826 -0.98806095 -0.98153578 -0.98503311 -0.98554438 -0.98358179 -0.97993872 -0.97358523 -0.98784859 -0.98650989 -0.98380018 -0.98236459 -0.99369823 -0.99472162
2 "Standing" 0.27848792 -0.012224534 -0.10117153 -0.9958216 -0.97692291 -0.98269928 0.89419491 -0.35189962 0.18938176 -0.99839641 -0.98821478 -0.97666359 0.078992539 0.007588259 -0.015490132 -0.99178877 -0.97729594 -0.98974743 -0.026383943 -0.083750667 0.086684776 -0.99127016 -0.99306243 -0.98958667 -0.096495314 -0.04102188 -0.049638997 -0.99096727 -0.99503193 -0.98773432 -0.98789028 -0.98635268 -0.98789028 -0.98635268 -0.98725864 -0.99129578 -0.99085952 -0.99121816 -0.99357783 -0.99342106 -0.99360936 -0.97405329 -0.9849016 -0.99709435 -0.9789719 -0.98175386 -0.991118 -0.97502334 -0.9885422 -0.99342097 -0.9822746 -0.989383 -0.98838104 -0.99326948 -0.98551836 -0.99214608 -0.99288442 -0.99229283 -0.98650857 -0.9873188 -0.99072381 -0.99035622 -0.99166202 -0.9922267 -0.99310852 -0.99381413
2 "Standing" 0.28021898 -0.014917572 -0.1086301 -0.99552895 -0.98355855 -0.9844364 0.89460016 -0.34923918 0.19220199 -0.99752067 -0.99378088 -0.99494132 0.075041862 -0.00011810101 -0.0065723028 -0.99138987 -0.98189938 -0.98904364 -0.027128821 -0.088354106 0.093004159 -0.99208304 -0.99351726 -0.99096498 -0.10107854 -0.043533256 -0.051156787 -0.99348344 -0.99541682 -0.98743764 -0.99092262 -0.99283273 -0.99092262 -0.99283273 -0.98871731 -0.99065299 -0.99083185 -0.99095078 -0.99418304 -0.99429787 -0.99362951 -0.9808741 -0.98460851 -0.99655054 -0.98509538 -0.98465363 -0.9913812 -0.98192532 -0.98686298 -0.99216219 -0.98315625 -0.98982682 -0.98995971 -0.99317934 -0.9873262 -0.99269584 -0.99370524 -0.99337516 -0.99089392 -0.99467071 -0.99005305 -0.99013282 -0.99176017 -0.9917148 -0.99447359 -0.993993
2 "Standing" 0.27811098 -0.020942513 -0.11285638 -0.99622105 -0.97286048 -0.98063794 0.89531336 -0.34879527 0.19171048 -0.9991234 -0.99382525 -0.9896189 0.072686034 0.0072871205 0.0010952661 -0.99156841 -0.98139082 -0.99209488 -0.026503517 -0.084407181 0.095595239 -0.98372647 -0.98975572 -0.99431967 -0.10579005 -0.04186121 -0.054243837 -0.98618159 -0.9926088 -0.99268556 -0.98681085 -0.98636664 -0.98681085 -0.98636664 -0.9906122 -0.98985414 -0.98630597 -0.98397775 -0.99174631 -0.99240745 -0.99456492 -0.97334364 -0.98556296 -0.99712002 -0.97320942 -0.97829879 -0.99153613 -0.98112122 -0.99063606 -0.99235371 -0.9830842 -0.99207658 -0.97858143 -0.98970185 -0.99216883 -0.98531076 -0.98976989 -0.99575762 -0.98709296 -0.9869422 -0.98882941 -0.99011603 -0.98524454 -0.98561674 -0.99264043 -0.99217175
2 "Standing" 0.27143024 -0.026177026 -0.11524626 -0.99541288 -0.96520529 -0.98418621 0.89499058 -0.35178547 0.18945783 -0.99655084 -0.98588906 -0.99019143 0.072840757 0.015738638 0.012523627 -0.99243536 -0.97776204 -0.99327495 -0.028241422 -0.077794246 0.097236867 -0.97781819 -0.98793071 -0.98424204 -0.10564452 -0.044313729 -0.059004249 -0.97897038 -0.98933546 -0.98912967 -0.98228348 -0.98310593 -0.98228348 -0.98310593 -0.9897584 -0.99068285 -0.98114518 -0.97785645 -0.98718101 -0.98866509 -0.99358418 -0.96844979 -0.98759283 -0.99637764 -0.96462593 -0.98240511 -0.99220922 -0.97863658 -0.99194171 -0.99339855 -0.97821593 -0.99313355 -0.97202904 -0.98772126 -0.98314748 -0.9795865 -0.98805936 -0.98594145 -0.98389762 -0.98413381 -0.98903004 -0.99214756 -0.98027419 -0.97972173 -0.98887058 -0.98864914
2 "Standing" 0.33014802 0.01898283 -0.042531252 -0.96189692 -0.84714153 -0.76381978 0.85873081 -0.42136189 0.15565405 -0.91588882 -0.83963498 -0.65313487 0.056542179 -0.048260835 -0.13687504 -0.98483394 -0.97301266 -0.98163175 -0.01011147 -0.064425449 -0.049312712 -0.96263177 -0.96698098 -0.93231397 -0.081934713 -0.034456405 -0.043702669 -0.98294357 -0.98938494 -0.98510032 -0.86854957 -0.7950741 -0.86854957 -0.7950741 -0.98149544 -0.97923875 -0.92822939 -0.92662349 -0.98905329 -0.98626257 -0.96730304 -0.90234844 -0.85037392 -0.95965591 -0.83261287 -0.74077983 -0.98337671 -0.97060878 -0.977347 -0.9881721 -0.97845713 -0.98484762 -0.96062005 -0.97603856 -0.95338818 -0.96342897 -0.962431 -0.93246241 -0.86296661 -0.7955789 -0.97745422 -0.98045005 -0.96185527 -0.92020605 -0.98683199 -0.98603166
2 "Standing" 0.27746452 -0.022945736 -0.14505044 -0.99433963 -0.97146178 -0.96585224 0.87551935 -0.39775832 0.18647231 -0.98715361 -0.97861967 -0.93054357 0.075657677 -0.0024026051 -0.004580742 -0.99313579 -0.98615383 -0.9903147 -0.021833577 -0.10082312 0.04530707 -0.9873421 -0.98794283 -0.97599201 -0.10245855 -0.038872701 -0.043490874 -0.99339406 -0.99418973 -0.99200344 -0.96632737 -0.97289478 -0.96632737 -0.97289478 -0.99164756 -0.99107065 -0.97475764 -0.97890673 -0.99407543 -0.9958977 -0.9939765 -0.97443316 -0.98127287 -0.99439744 -0.97062127 -0.95969952 -0.99338813 -0.98438681 -0.98856968 -0.9934208 -0.98980052 -0.99059637 -0.98713036 -0.99001875 -0.97885861 -0.98740449 -0.98672742 -0.97705755 -0.98219017 -0.9710709 -0.98952155 -0.99206316 -0.98608456 -0.97781682 -0.99536805 -0.99671989
2 "Standing" 0.27972876 -0.017344364 -0.11825506 -0.99676417 -0.97934994 -0.96910035 0.87608972 -0.40049618 0.17273308 -0.9978594 -0.99000057 -0.95704087 0.07772222 0.017723983 0.018834401 -0.99426332 -0.98099473 -0.99128806 -0.027344718 -0.086690906 0.083888677 -0.98529609 -0.98652216 -0.97964724 -0.099069454 -0.034845578 -0.043449414 -0.98707311 -0.99264748 -0.98923414 -0.98422645 -0.98290112 -0.98422645 -0.98290112 -0.99109511 -0.98987112 -0.98398356 -0.98036775 -0.9914188 -0.99226492 -0.99569593 -0.97636427 -0.97635071 -0.99729584 -0.98132883 -0.96643348 -0.99401619 -0.97997163 -0.98990999 -0.9950921 -0.98379973 -0.99115651 -0.98329496 -0.9865417 -0.97890519 -0.98587382 -0.98650903 -0.98161274 -0.98485399 -0.98322938 -0.98913297 -0.98962919 -0.98551397 -0.98012036 -0.99241529 -0.99216154
2 "Standing" 0.27941259 -0.016093153 -0.10220436 -0.99606562 -0.976673 -0.98581712 0.8762395 -0.40111409 0.16945118 -0.99880443 -0.99718931 -0.98876456 0.071531558 0.016171349 -0.0058277771 -0.99361752 -0.98137566 -0.99189873 -0.028573451 -0.086904366 0.09875769 -0.98588401 -0.98479545 -0.98229441 -0.10141815 -0.040111763 -0.052399904 -0.98720914 -0.99098725 -0.99000411 -0.98900009 -0.99198875 -0.98900009 -0.99198875 -0.99039115 -0.99273988 -0.98398079 -0.97878974 -0.99092686 -0.99101609 -0.99425222 -0.97644023 -0.98757568 -0.99706445 -0.97716932 -0.98488878 -0.99326349 -0.9810371 -0.9895636 -0.99465236 -0.98317027 -0.99297841 -0.98359286 -0.98516878 -0.98317295 -0.98654485 -0.98457112 -0.98343617 -0.99163492 -0.99251383 -0.99054833 -0.995019 -0.98501983 -0.97819802 -0.99141374 -0.99059865
2 "Standing" 0.27740299 -0.017215318 -0.11354467 -0.99630802 -0.98218741 -0.97675191 0.87657213 -0.40064889 0.17132248 -0.9986425 -0.99843492 -0.99043043 0.075205156 0.0098497272 -0.010452921 -0.99288541 -0.98642959 -0.9904862 -0.027609695 -0.086939037 0.10084523 -0.99376206 -0.98863623 -0.99060917 -0.096833121 -0.04173109 -0.054597344 -0.99466796 -0.99288172 -0.99244025 -0.98768494 -0.99074528 -0.98768494 -0.99074528 -0.99055968 -0.99482294 -0.98919628 -0.98770809 -0.99406423 -0.99435971 -0.99522721 -0.98252937 -0.98247121 -0.99682663 -0.98201323 -0.97429308 -0.99339996 -0.98645878 -0.9883317 -0.99287638 -0.98735418 -0.9912822 -0.9927785 -0.99035799 -0.98937768 -0.99400171 -0.98760502 -0.99183593 -0.99082312 -0.99112009 -0.99401186 -0.99490757 -0.98949114 -0.98832558 -0.99417893 -0.99461229
2 "Standing" 0.27792121 -0.016941868 -0.11987997 -0.99561711 -0.99112821 -0.98615063 0.87651689 -0.40079849 0.16869333 -0.99807313 -0.99818414 -0.97793677 0.078433688 0.0085751484 0.0043733053 -0.99304252 -0.99166984 -0.9925438 -0.025864153 -0.077538933 0.094698373 -0.99597785 -0.99173357 -0.99169882 -0.096800446 -0.035564797 -0.058107808 -0.99498485 -0.99515233 -0.99086772 -0.99159143 -0.99072515 -0.99159143 -0.99072515 -0.99317231 -0.99609523 -0.99262805 -0.99378956 -0.9947108 -0.99654473 -0.99444125 -0.98954837 -0.98783171 -0.9961654 -0.99150929 -0.98524298 -0.99326147 -0.99106507 -0.99168868 -0.99337478 -0.99313239 -0.99182603 -0.99435227 -0.99168552 -0.98972015 -0.99648061 -0.99173035 -0.99319201 -0.9909917 -0.99097788 -0.99519703 -0.99634762 -0.99395156 -0.99458722 -0.99608561 -0.997229
2 "Standing" 0.27704497 -0.016760148 -0.10919185 -0.99460151 -0.98911169 -0.98694538 0.87649622 -0.400631 0.16496029 -0.99800091 -0.99733028 -0.99270196 0.076619758 0.0034782461 0.0071125696 -0.9899898 -0.98881594 -0.98398989 -0.030941306 -0.066789342 0.090717226 -0.98927452 -0.98270365 -0.99230471 -0.11001493 -0.037691117 -0.056160905 -0.99143737 -0.99062505 -0.99247512 -0.99373428 -0.99221967 -0.99373428 -0.99221967 -0.98825686 -0.98742956 -0.98817484 -0.97891804 -0.99233835 -0.99152864 -0.99315832 -0.98706223 -0.98460851 -0.99527621 -0.98991357 -0.98880633 -0.99079097 -0.98819085 -0.98179267 -0.98991438 -0.99050042 -0.98467784 -0.9822159 -0.98380588 -0.99002933 -0.99185258 -0.98205381 -0.99391039 -0.98978232 -0.99458776 -0.98616946 -0.98799917 -0.97988372 -0.98167194 -0.99096404 -0.99260545
2 "Standing" 0.27295758 -0.022500824 -0.11037456 -0.99511927 -0.98170391 -0.98735559 0.87639678 -0.40104629 0.16442112 -0.99758621 -0.99289645 -0.99670062 0.074249805 0.0028183364 -0.0045185531 -0.98937353 -0.98573076 -0.98423111 -0.031874422 -0.06730364 0.092760149 -0.98523481 -0.97949229 -0.98927849 -0.098860553 -0.044538716 -0.0500067 -0.98963381 -0.98936005 -0.99327619 -0.99047019 -0.99023976 -0.99047019 -0.99023976 -0.98733733 -0.9871543 -0.98397612 -0.97513502 -0.99134492 -0.99029309 -0.99304233 -0.981671 -0.98543573 -0.99623649 -0.98176617 -0.98886147 -0.98958588 -0.98491304 -0.98230678 -0.99005023 -0.98790531 -0.9846073 -0.98404634 -0.98126899 -0.98839634 -0.98558153 -0.97847464 -0.99046287 -0.98777215 -0.99281551 -0.98574822 -0.98803022 -0.97969016 -0.97607056 -0.98989829 -0.99118354
2 "Standing" 0.27204575 -0.024955862 -0.11448034 -0.99619785 -0.98272334 -0.99315137 0.87505219 -0.4047524 0.16333994 -0.99477847 -0.98246639 -0.99141731 0.075459015 0.017021923 -0.0016497606 -0.99164725 -0.98707098 -0.99293624 -0.026735124 -0.074986284 0.08199314 -0.98830986 -0.98709369 -0.98689328 -0.087344189 -0.042622273 -0.058807913 -0.99256036 -0.99347757 -0.99290326 -0.9898978 -0.99300206 -0.9898978 -0.99300206 -0.99197977 -0.99371767 -0.98836159 -0.98284105 -0.9941671 -0.99403485 -0.9943475 -0.98152699 -0.99271476 -0.99723476 -0.98338693 -0.9931029 -0.99128498 -0.98646585 -0.99106935 -0.99286315 -0.98884556 -0.99344862 -0.98490072 -0.98799328 -0.98720625 -0.98933233 -0.98653335 -0.98781982 -0.993787 -0.99254534 -0.99258903 -0.99439292 -0.98433215 -0.9845068 -0.99404871 -0.99398426
2 "Standing" 0.28245689 -0.014282925 -0.1134339 -0.99395377 -0.97202717 -0.98746639 0.87353879 -0.40875446 0.16102311 -0.99666575 -0.99097255 -0.99166016 0.078436691 0.023687769 -0.0033815855 -0.99170949 -0.98563139 -0.98698169 -0.02579137 -0.078036619 0.075231376 -0.98774221 -0.99185378 -0.99132979 -0.10237601 -0.035812708 -0.061344641 -0.9915613 -0.99544948 -0.99480662 -0.98745777 -0.98932368 -0.98745777 -0.98932368 -0.98884241 -0.99085083 -0.98880551 -0.98810253 -0.99490124 -0.99625908 -0.99300694 -0.97369269 -0.98682582 -0.994319 -0.97180632 -0.98800885 -0.99210176 -0.98573192 -0.9856468 -0.99195429 -0.98651713 -0.98672839 -0.98647716 -0.99222542 -0.99060018 -0.98809024 -0.99157882 -0.99228111 -0.9894627 -0.98985648 -0.98896172 -0.99259134 -0.99076494 -0.98807418 -0.99576165 -0.99689514
2 "Standing" 0.28722297 -0.010646634 -0.10792908 -0.99489028 -0.97992244 -0.99024845 0.87531122 -0.40671471 0.15912209 -0.98871833 -0.98173061 -0.99370378 0.076632498 0.010695211 0.0014809914 -0.99447019 -0.98600689 -0.98952453 -0.026993572 -0.072887574 0.084681507 -0.98475301 -0.98924559 -0.98883563 -0.09908347 -0.040079289 -0.05220946 -0.9914974 -0.99522376 -0.99268516 -0.98993859 -0.98894277 -0.98993859 -0.98894277 -0.9914478 -0.99162743 -0.98606828 -0.98712625 -0.99436494 -0.99587797 -0.99443786 -0.98352423 -0.98855542 -0.99500324 -0.97826703 -0.991369 -0.99431108 -0.98668478 -0.98728281 -0.99516365 -0.98610617 -0.99039905 -0.98588886 -0.99136178 -0.98849844 -0.98451229 -0.98800799 -0.98983787 -0.9902907 -0.98870952 -0.98988012 -0.99339599 -0.99070209 -0.98671234 -0.99525357 -0.99673235
